,Aspect,Elevation,Hillshade_3pm,Hillshade_9am,Hillshade_Noon,Horizontal_Distance_To_Fire_Points,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Slope,Soil_Type1,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type17,Soil_Type2,Soil_Type22,Soil_Type23,Soil_Type29,Soil_Type3,Soil_Type30,Soil_Type35,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type4,Soil_Type40,Soil_Type5,Soil_Type6,Vertical_Distance_To_Hydrology,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4
183,86,2880,113,237,221,5906,30,4369,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0
184,292,3221,165,212,238,1710,424,4401,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,1,0,0,0
185,115,3182,124,237,231,1768,553,4605,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0
186,29,3064,104,204,182,2148,150,5051,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0
187,332,2827,174,185,221,6067,42,3599,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0
188,107,2518,139,229,234,3522,360,553,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0
189,180,3050,156,221,242,2721,277,5782,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3,1,0,0,0
190,356,3107,155,201,219,2069,283,4855,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89,1,0,0,0
191,173,2995,146,228,246,4135,268,6312,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,135,1,0,0,0
192,164,2721,152,224,241,4191,67,1747,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,0,0,0
193,116,3182,133,233,233,1854,579,4425,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0
194,132,2724,124,238,234,4875,60,2720,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,0,0,0
195,90,2515,125,233,227,3451,313,511,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0
196,46,3017,92,221,188,2352,212,5118,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,1,0,0,0
197,256,3077,170,210,242,3734,618,6230,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,210,1,0,0,0
198,338,2929,165,202,228,6106,190,4393,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0
199,127,2735,120,240,232,4924,67,2806,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
200,319,2893,192,164,217,4667,150,5825,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0,0,0
201,45,3231,147,221,231,1921,648,4173,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,1,0,0,0
202,89,2560,120,235,224,3505,218,731,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,1,0,0,0
203,43,3162,115,221,205,2188,484,4657,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,144,1,0,0,0
204,188,2982,160,220,250,2750,120,5501,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,1,0,0,0
205,66,2731,141,225,230,4873,0,2826,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206,50,3172,123,225,215,2037,759,4287,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
207,138,2916,98,247,227,4206,127,6349,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,1,0,0,0
208,63,2890,96,233,202,5757,153,3670,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,1,0,0,0
209,45,2704,130,223,219,3734,323,1323,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0
210,23,3198,124,207,200,2285,604,4545,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,180,1,0,0,0
211,214,2985,166,215,245,3195,342,5495,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63,1,0,0,0
212,323,3011,188,164,214,4910,443,5838,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,1,0,0,0
213,312,3024,194,169,224,4961,474,5785,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,1,0,0,0
214,7,2763,148,205,216,4788,85,2850,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0
215,56,3244,104,229,204,2225,618,3865,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76,1,0,0,0
216,9,2955,149,209,221,2819,85,5167,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0
217,10,3201,143,205,213,2289,984,4136,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,180,1,0,0,0
218,36,2972,90,209,176,2816,30,5113,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
219,167,2985,144,230,244,3519,458,5571,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66,1,0,0,0
220,23,2539,125,207,201,3115,90,488,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0
221,260,3001,183,200,245,3903,720,5790,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,134,1,0,0,0
222,51,2952,126,225,218,2960,150,5123,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0
223,211,2962,177,209,252,3337,255,5365,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,1,0,0,0
224,0,3004,152,202,217,5840,484,5068,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,0,0,0
225,45,2727,147,221,231,4245,124,2285,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0
226,167,3004,137,232,244,4031,603,5798,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,137,1,0,0,0
227,22,2886,144,215,222,5557,285,3849,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0
228,344,3024,163,203,227,5764,600,5201,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1,0,0,0
229,187,3034,158,221,249,4921,335,6084,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,148,1,0,0,0
230,279,2903,197,184,241,5904,190,4179,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0
231,245,2926,169,212,243,3331,30,5180,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
232,200,2942,170,212,252,3470,180,5276,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0
233,54,2991,115,227,211,6214,495,4849,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,0
234,116,2742,126,236,231,4314,150,2475,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0
235,356,2606,152,188,205,3174,67,911,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0
236,326,3244,166,207,234,2460,750,3730,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53,1,0,0,0
237,27,3237,130,213,210,2506,997,4002,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0
238,359,2616,142,176,187,3186,42,977,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0
239,16,2913,142,211,217,5568,457,3974,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58,1,0,0,0
240,48,2813,137,223,225,4729,201,3018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0
241,149,2530,154,221,238,2726,319,234,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,1,0,0,0
242,45,3260,138,222,225,2531,503,3558,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69,1,0,0,0
243,90,3047,146,224,234,5635,870,5484,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1,0,0,0
244,60,2955,88,231,195,3248,201,4934,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0
245,77,2893,107,236,215,4682,85,6012,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
246,38,2965,92,212,181,3315,247,4883,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,1,0,0,0
247,230,3037,191,196,252,5238,570,5985,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,151,1,0,0,0
248,152,3027,138,233,240,5912,792,5316,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1,0,0,0
249,70,2756,100,235,208,4210,120,2501,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0
250,325,2939,167,206,234,5584,510,4078,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0,0,0
251,126,3198,130,235,234,2858,418,4200,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0
252,90,3195,132,231,229,2880,362,4243,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0
253,222,2975,169,213,245,4519,360,5719,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89,1,0,0,0
254,84,2890,108,238,218,4761,30,5918,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0
255,109,3018,121,238,229,5486,815,5833,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,132,1,0,0,0
256,85,3011,137,228,231,5975,842,5389,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,0,0,0
257,79,3221,96,239,210,2868,618,3968,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0
258,135,3004,138,231,237,6017,811,5383,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78,1,0,0,0
259,49,2572,94,224,192,2509,384,391,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53,1,0,0,0
260,128,3260,124,238,233,2854,743,3824,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0
261,25,3168,150,218,231,3180,30,4426,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
262,349,2878,161,198,220,4924,67,3489,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
263,9,3198,150,211,224,3076,301,4099,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0
264,260,2975,183,200,245,5262,391,6071,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66,1,0,0,0
265,38,3178,131,220,217,3248,0,4286,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
266,176,2995,152,226,246,5533,690,6068,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86,1,0,0,0
267,144,2913,139,232,239,4733,210,5478,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,1,0,0,0
268,175,2982,153,225,245,6500,424,5267,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,0,0,0
269,209,2945,173,211,251,5354,362,5877,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0
270,143,2995,151,223,238,6349,631,5459,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0
271,0,2942,156,215,233,6062,0,4830,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
272,288,2945,173,205,239,6034,0,4801,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
273,288,2959,180,199,240,5920,120,4683,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0
274,114,2796,111,242,226,3934,60,2599,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0
275,315,2785,161,214,237,3829,60,2486,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,0,0,0
276,325,2784,182,177,220,3198,153,1798,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,1,0,0,0
277,320,2789,183,181,225,3174,182,1771,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,1,0,0,0
278,162,2922,129,235,241,4536,240,5076,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,1,0,0,0
279,135,3008,150,224,238,6096,931,5727,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0
280,73,2978,121,232,221,6368,323,5160,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,1,0,0,0
281,54,2892,123,226,217,4457,134,3178,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0
282,45,2521,129,223,218,2066,42,408,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
283,72,2985,133,228,227,6482,497,5372,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0
284,39,3057,107,217,196,3955,626,4435,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,144,1,0,0,0
285,78,2829,123,232,223,4187,60,2941,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0
286,331,3201,164,208,234,3460,0,4002,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
287,329,3136,175,187,223,3798,789,4228,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-13,1,0,0,0
288,355,2548,155,197,215,2058,60,551,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
289,89,2962,122,234,225,6046,42,4891,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
290,15,2808,141,208,213,3651,201,2431,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0
291,87,2749,111,238,220,2797,516,1499,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0,0,0
292,328,3155,177,185,222,3871,849,4184,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-19,1,0,0,0
293,285,2991,191,189,240,6068,849,5939,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,1,0,0,0
294,108,2968,138,229,234,5265,306,4113,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0,0,0
295,77,2932,108,236,216,5067,108,3911,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,1,0,0,0
296,356,2808,157,209,227,3757,153,2592,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
297,106,2794,142,227,234,3079,210,1888,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0
298,24,3080,125,208,201,4176,659,4377,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,167,1,0,0,0
299,52,2936,105,227,203,4456,180,4656,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0
300,261,2913,187,197,245,5517,313,5706,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0
301,232,2919,178,207,248,5539,323,5728,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0
302,257,2978,177,205,244,5905,85,4795,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0
303,312,2574,187,183,229,1924,134,636,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,1,0,0,0
304,59,3142,85,231,192,4070,730,4155,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-32,1,0,0,0
305,15,2804,144,211,219,3031,212,1917,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0,0,0
306,9,2595,144,204,212,2010,42,799,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,1,0,0,0
307,232,2929,177,208,247,5776,366,5835,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0
308,246,3001,184,201,247,6227,764,5961,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,101,1,0,0,0
309,94,2813,132,231,230,2872,371,1800,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56,1,0,0,0
310,342,2988,162,208,231,5836,192,4805,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0
311,59,3175,96,231,200,4184,612,4042,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
312,0,2861,155,211,228,3972,134,2980,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0
313,61,2804,133,226,225,2825,362,1838,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0
314,78,3001,118,234,221,6310,335,5320,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0
315,141,2914,135,234,238,4430,277,3471,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0
316,41,2668,110,219,200,2240,283,1276,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,68,1,0,0,0
317,129,3185,121,240,233,4273,481,3899,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0
318,216,2913,173,211,249,5983,268,5715,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0
319,72,3168,138,226,230,4394,418,3855,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-6,1,0,0,0
320,30,2955,137,218,220,5370,30,4478,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
321,100,2932,131,232,231,5166,30,4280,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,0,0,0
322,0,3234,153,204,220,4109,658,3589,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0
323,53,3201,135,224,225,4255,488,3667,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0
324,236,2903,171,211,244,6046,212,5656,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0
325,352,2874,157,216,236,3653,400,2869,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0
326,254,2903,176,206,244,6195,212,5689,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
327,45,2800,124,223,214,2958,0,2244,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
328,336,3257,167,199,227,4246,693,3443,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,1,0,0,0
329,278,3188,173,206,241,4526,210,3634,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0
330,62,2952,130,227,223,5251,192,4487,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0
331,237,2932,198,189,252,6409,342,5797,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0
332,281,3050,169,209,240,6162,630,5540,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,0,0,0
333,285,2955,192,188,240,5057,212,4302,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0
334,41,2791,111,220,201,2294,458,1740,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,1,0,0,0
335,162,3172,153,222,240,4624,180,3632,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
336,69,3116,107,234,212,4802,297,3870,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-6,1,0,0,0
337,51,2895,127,225,219,4002,162,3326,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
338,122,3182,138,230,235,4585,134,3510,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
339,81,3024,123,233,224,5114,218,4152,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,1,0,0,0
340,251,2962,183,201,246,6356,480,5863,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66,1,0,0,0
341,27,2978,149,218,230,5502,192,4780,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0
342,40,2952,124,221,213,5268,323,4558,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
343,348,2945,161,194,217,4425,255,3768,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0
344,188,3149,159,221,245,4831,134,3718,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0
345,150,2833,126,238,238,2407,242,1953,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,1,0,0,0
346,185,3136,158,222,248,4858,42,3623,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0
347,49,2851,118,225,211,3037,268,2538,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0
348,111,2933,129,234,231,4221,300,3644,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0
349,110,2810,138,230,234,2178,421,1871,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
350,85,3267,119,235,223,4518,484,3194,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62,1,0,0,0
351,30,3188,121,213,203,4753,85,3340,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0
352,37,2955,145,220,229,4475,426,3905,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,0
353,276,3001,184,197,242,6012,752,5893,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,103,1,0,0,0
354,281,3008,187,194,241,5998,780,5864,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110,1,0,0,0
355,28,2942,148,218,230,4228,391,3707,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0
356,331,2921,169,200,230,4024,395,3516,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0
357,315,2985,169,206,235,5570,361,5023,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0
358,289,2978,198,179,238,5007,570,4480,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,0
359,51,2889,94,225,193,3049,362,2689,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66,1,0,0,0
360,103,2814,145,225,235,2316,210,2145,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0
361,127,2938,128,236,234,3239,408,2896,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,1,0,0,0
362,95,2828,116,238,224,2714,127,2467,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0
363,95,3146,112,239,222,5052,240,3287,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-28,1,0,0,0
364,94,2977,129,232,229,4676,466,4283,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0
365,45,3034,151,220,234,5490,680,5544,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0
366,61,3083,90,232,197,5380,192,3320,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-9,1,0,0,0
367,23,3044,148,217,228,5476,210,3481,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,1,0,0,0
368,90,2982,129,232,228,5609,242,3695,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,1,0,0,0
369,176,2901,149,226,247,3360,256,3181,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49,1,0,0,0
